Institution Name,Country,Year,FA_1,FA_2,FA_3,FA_4,pca_1,pca_2,pca_3,pca_4
University of the Punjab,Pakistan,2026,0.6952424420851633,0.10535709595800313,0.0634649299535277,0.45907813108625845,0.5568197961553903,0.01768459550569457,0.0465116279069767,0.4756359929447744
Universit?t Ulm,Germany,2026,0.14950169105457345,0.3923716559563644,0.8463158749986076,0.6819742305043928,0.061309109437038364,0.38121615802389264,0.8372093023255816,0.5009738009119566
University of Hawaii at Ma?oa,United States of America,2026,0.23718330012095615,0.21191450199750414,0.41483174934197886,0.8167937057410076,0.13292136326140286,0.16959063116699627,0.31648129423660254,0.6658217469780044
University of Windsor,Canada,2026,0.24534598617410627,0.8346471841169164,0.10472185158164238,0.6136069844638179,0.13969872729164085,0.9203489262041371,0.016177957532861463,0.5915991349692622
Florida State University,United States of America,2026,0.42363568787840933,0.18147409783042726,0.19793592894019696,0.6657577911324941,0.29157012716183917,0.11605455018299923,0.10414560161779567,0.5806060823774691
Northumbria University at Newcastle,United Kingdom,2026,0.2878552844321177,0.5918497792156548,0.25618249575188184,0.6645004951838414,0.16811386358255292,0.636486554054788,0.17290192113245698,0.6485106816229319
Thammasat University,Thailand,2026,0.6957050238768522,0.16691335275608035,0.2502695157553267,0.36104235837601023,0.547321995380277,0.07771910561494423,0.26390293225480277,0.37806441891355874
Universiti Tenaga Nasional (UNITEN),Malaysia,2026,0.2054789221786694,0.5288029200569102,0.7746829498646453,0.5719008507477162,0.09468988660267837,0.5292150688574627,0.7633973710819009,0.46575657439937707
Hitotsubashi University,Japan,2026,0.6845785503510842,0.40497613123776016,0.34882554885106976,0.12913644942669933,0.5021643588615803,0.31734838453548836,0.41557128412537914,0.15804998795090267
University of Delaware,United States of America,2026,0.2613895525869736,0.3567518498174222,0.1936169902376671,0.7949942915614775,0.15282304179829678,0.34074384141905567,0.08594539939332654,0.6915987138724654
Lahore University of Management Sciences (LUMS),Pakistan,2026,0.6591209398378202,0.18740576095085687,0.2614186073742115,0.29764461779196594,0.4735787210921113,0.057876731186215724,0.28008088978766427,0.2938529063714398
Indian Institute of Technology Indore,India,2026,0.19803439270841214,0.1274175107934161,0.3852849954290287,0.7759160164793687,0.07973735819309904,0.00496094239634034,0.28008088978766427,0.5184411247369606
University of Houston,United States of America,2026,0.47628404876564956,0.44558933983836996,0.12179111363025569,0.5493181418654774,0.35986746041593864,0.4528341062788567,0.07077856420626893,0.5476296922233
Al Ain University,United Arab Emirates,2026,0.3015270072455835,0.9243752231124117,0.25172620968881126,0.36391683607213027,0.16031036708912325,1.0,0.1991911021233569,0.3260267334339118
Coventry University,United Kingdom,2026,0.278260172595486,0.8249402912095837,0.27708365717711214,0.560813610881657,0.1584835677562275,0.9254966558833547,0.2093023255813953,0.5847962979537182
Jawaharlal Nehru University,India,2026,0.3863358509684348,0.1327863641435393,0.2626584443690008,0.6584190289845416,0.24492855362323535,0.03622225442401817,0.1577350859453993,0.5187929360628201
Sogang University,Republic of Korea,2026,0.5001059622673094,0.3251617054922814,0.5874956884374145,0.302656424573856,0.32378349718302984,0.2217174775161013,0.608695652173913,0.2519871914866312
University of Kwazulu-Natal,South Africa,2026,0.46042508461046877,0.17051243291491988,0.12977583316094535,0.7387657411779759,0.36529179052675353,0.1408536815381693,0.058645096056622784,0.6900376663507244
Ajou University,Republic of Korea,2026,0.28201927446969616,0.42678178615149404,0.7166931110491757,0.4748573321983606,0.13747712682998545,0.3599673392735381,0.6986855409504551,0.3514374760138181
American University of the Middle East,Kuwait,2026,0.3432514868964849,0.634060613414971,0.3151040491256707,0.47385640046016053,0.20238701965128952,0.6666466694215941,0.28109201213346807,0.42087488450204097
University of Debrecen,Hungary,2026,0.36710367182518067,0.4663675988522198,0.5033471560070157,0.5388625240705314,0.23359341193259908,0.4630069146330461,0.4529828109201213,0.5257030499498904
Bangor University,United Kingdom,2026,0.23435740910290007,0.556122101638027,0.2884944697069745,0.7155371141684866,0.11612531132874214,0.5820653466753163,0.17997977755308386,0.6691193235289837
Indian Institute of Technology BHU Varanasi (IIT BHU Varanasi),India,2026,0.24056046231532624,0.12990511236380872,0.17775601670511698,0.7984706921079352,0.1098773523231768,0.007808709955416683,0.04145601617795747,0.5784195005584041
Renmin (PeopleÂ¡Â¯s) University of China,China (Mainland),2026,0.6992276480505587,0.1922894154364506,0.19285208372159457,0.2971206567857206,0.5366804989331085,0.0804107588738261,0.20424671385237608,0.2916887784334771
Savitribai Phule Pune University,India,2026,0.30051460168127414,0.11083277166245169,0.5178862043939017,0.7115579561525455,0.18940921474896635,0.012512476164453236,0.4651162790697674,0.5358926241385216
University of Minho,Portugal,2026,0.2877374205362924,0.26761178035496686,0.3710815888370633,0.7468471704299445,0.16591869247128688,0.22949690964546823,0.2750252780586451,0.6451583741578107
Colorado School of Mines,United States of America,2026,0.3259475595685776,0.26914599485754404,0.25543223771837953,0.6545486247068305,0.1937600537821174,0.18699923121827394,0.17896865520728006,0.5137428700386791
Hacettepe University,TÂ¨Â¹rkiye,2026,0.5293339166855578,0.13658858150844522,0.23668162211225613,0.530592855237005,0.3648525103678121,0.04044722424868609,0.1759352881698685,0.49161052587476145
Isfahan University of Technology,Iran (Islamic Republic of),2026,0.23167755508262902,0.13104003779260448,0.18823499756953596,0.7991025045478272,0.11265314265958559,0.02062575670620957,0.053589484327603555,0.5582264786845972
Pontificia Universidade CatÂ¨Â®lica do Rio de Janeiro (PUC - Rio),Brazil,2026,0.6035512345560319,0.17088033462479366,0.1976957008801256,0.4339872823037444,0.4589911853812109,0.08079686938603468,0.16279069767441856,0.37980833558236254
Brno University of Technology,Czechia,2026,0.3520195484602789,0.519549864053773,0.4176948320809477,0.5417538328836081,0.21316959124469,0.5265554837378966,0.3629929221435793,0.5334620174711328
Chandigarh University,India,2026,0.4653457068375801,0.3885900529563293,0.3537853896515027,0.4130984912684269,0.28976649027841245,0.3366345825854841,0.33468149646107176,0.3870331334749434
Universit?t Jena,Germany,2026,0.19610616762126626,0.365857015225605,0.9875521873470905,0.6653790948936905,0.11044851982523973,0.3726915512662489,1.0,0.5377632311977053
Universidad Adolfo IbÂ¨Â¢?ez,Chile,2026,0.6734558358602017,0.3341432271969581,0.06575562610665503,0.2734569916217475,0.49632904896956803,0.255459953163796,0.0657229524772497,0.2812728698203536
Universiti Teknologi Brunei,Brunei Darussalam,2026,0.267924041635234,0.5294143065854466,0.8078285048330648,0.41977942852930006,0.14913317733818618,0.5123849063013175,0.8634984833164813,0.2575461580151873
University of Tabriz,Iran (Islamic Republic of),2026,0.16777827812308752,0.1968591889268726,0.1839230696654691,0.8867919878002434,0.0663653703256382,0.131797431874587,0.01820020222446909,0.6539378158527035
Universidad Pontificia Comillas,Spain,2026,0.7556394149800001,0.2816707403242215,0.3797758098109389,0.14842071479673086,0.5756508749523324,0.17108351381013867,0.4782608695652174,0.2144060147873277
Florida International University,United States of America,2026,0.42913449639332046,0.2839822359523711,0.2460647422574322,0.6322910459783391,0.27971440225256655,0.24240176941116784,0.1739130434782608,0.6225296603566516
Charles Darwin University,Australia,2026,0.17290623766819466,0.6414942744112213,0.19041532102914102,0.7085937862512639,0.04604963286091677,0.660664018522446,0.053589484327603555,0.6212497663227866
Eotvos Lorand University,Hungary,2026,0.5665913144553609,0.21071229713173678,0.20759354079030576,0.5312932622140898,0.4267626639882941,0.15478726651632668,0.1567239635995955,0.5406332101591637
University of Dhaka,Bangladesh,2026,0.7482757356111776,0.11011925635850961,0.0987312070641515,0.36938417703782755,0.5905964747648688,0.0074184139733091395,0.09504550050556113,0.40665787121879804
American University,United States of America,2026,0.5626702491187164,0.29802512378942136,0.42853219058016295,0.37513188054089924,0.39104585617354953,0.21259430126062165,0.4448938321536906,0.40052688946750725
National Central University,Taiwan,2026,0.44199131286969084,0.2731738333035855,0.31212463086874614,0.4837254943366426,0.26989929475413477,0.17584234266388174,0.255813953488372,0.4051258542575876
UniversitÂ¨Â¦ Claude Bernard Lyon 1,France,2026,0.25635216304472724,0.19585229481628838,0.23148204200764202,0.8238231961464662,0.1440060445725418,0.14642377533881012,0.08594539939332654,0.6594889282618349
UniversitÂ¨Â¦ Paul Sabatier Toulouse III,France,2026,0.21424600852337186,0.23276396517130474,0.5477922305057186,0.786313711367767,0.11047673676771304,0.19808365348072207,0.44893832153690594,0.6272011227611165
American University of Ras Al Khaimah ( AURAK ),United Arab Emirates,2026,0.1756780494455696,0.9366145323407647,0.4086293790973418,0.4119040384249613,0.053884832345938515,1.0,0.36905965621840237,0.28710742284426016
Bond University,Australia,2026,0.1777219963015283,0.7473241257962231,0.5490304852585504,0.47840427581001543,0.06654139061427757,0.7732463234823485,0.5156723963599595,0.32962739880230507
Illinois Institute of Technology,United States of America,2026,0.3351069987510233,0.6236873419917665,0.23454134430609527,0.43914222754251386,0.19157465348657504,0.6063097172716291,0.14863498483316478,0.3512042405083626
National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),Russian Federation,2026,0.26178513295714717,0.747259432255017,0.9297181504718691,0.3044310472377468,0.14377799368267477,0.7745803015120304,0.9929221435793733,0.21266290549087205
Universidade Federal de Minas Gerais,Brazil,2026,0.5099588742705901,0.1330453971778143,0.26932692774561423,0.5321266975092176,0.3687611839579531,0.04602566852588222,0.20222446916076842,0.4350084986819998
Zayed University,United Arab Emirates,2026,0.38921498938167903,0.4963450405822251,0.34177681343684974,0.46134271152512685,0.2527541253023667,0.4864985145448328,0.339737108190091,0.3746172138010805
Asia Pacific University of Technology and Innovation (APU) Malaysia,Malaysia,2026,0.2805690925569939,0.9266765071151072,0.701121734752425,0.23648334028865292,0.13403737669202218,0.9787790434558197,0.7391304347826088,0.18718669002658514
Hasselt University,Belgium,2026,0.15039578886919852,0.5548647032382773,0.8491098888840739,0.6399220328871481,0.04897602528829156,0.585141694826531,0.8554095045500506,0.529158664141151
Management and Science University - MSU Malaysia,Malaysia,2026,0.30556735398567647,0.9455810093449036,0.5386189007623671,0.2225185805817663,0.151903736236697,0.9980708221323473,0.5480283114256824,0.1687681697636147
Taipei Medical University,Taiwan,2026,0.25661694654223177,0.28911028776718617,0.9216402487755643,0.5201704743655915,0.1264700808014617,0.2020953332029561,0.9413549039433772,0.3496359109366343
Tulane University,United States of America,2026,0.3350317245968842,0.22720393300447156,0.8443005045935523,0.6052792931675315,0.2353347605191783,0.18505193677763518,0.8705763397371082,0.5063876735484387
University of Szeged,Hungary,2026,0.3841836631491377,0.38639452936205293,0.4649358211580867,0.5558715616357032,0.2445483582465121,0.36164282372965884,0.4125379170879676,0.5282812754506055
University of Texas at Dallas,United States of America,2026,0.3416238465253296,0.4272953368633259,0.15940029424911764,0.5777526451815017,0.18680740369930304,0.3816496833983797,0.04448938321536901,0.49322287955993477
Canadian University of Dubai,United Arab Emirates,2026,0.36615331750309954,0.9429074936541875,0.38974126753751337,0.18898013604363587,0.2170607546664572,1.0,0.3963599595551061,0.1403124519541521
National Chengchi University,Taiwan,2026,0.7242205557163127,0.4298663660489663,0.1656295389375977,0.15332311480573352,0.5557112099551316,0.3639260439702045,0.20323559150657225,0.19277963924286626
University of Eastern Finland,Finland,2026,0.21659855484906293,0.27599834039408505,0.5224095067585519,0.7779569017697049,0.09700883876331684,0.24186649991868697,0.44388270980788674,0.6485902246651896
University of Siena,Italy,2026,0.25240834069488155,0.19612166952352975,0.2781570575964363,0.7832383262606696,0.12097819834604492,0.11567122998405659,0.14357937310414554,0.6199085874125017
University of Tennessee,United States of America,2026,0.27346091338783235,0.13181465685201751,0.24312752614566607,0.8147069251242333,0.15428031862082225,0.04699165261634154,0.11931243680485332,0.643894912035673
Nottingham Trent University,United Kingdom,2026,0.3201162421081406,0.724286167023477,0.22628857183091233,0.5628448989562492,0.18119053210255207,0.7906089242912232,0.14560161779575323,0.5960250803184606
Peter the Great St.Petersburg Polytechnic University,Russian Federation,2026,0.26320708374509794,0.5482090524702464,0.8071548215901189,0.49674542088656876,0.1375634561200884,0.5549732289831697,0.7957532861476239,0.4350807941437346
Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),Malaysia,2026,0.21374160350851645,0.2985500493405931,0.3388670802568286,0.7484141105426138,0.08842626151870148,0.24460415241997158,0.22750252780586447,0.5712679485276128
University of Ulster,United Kingdom,2026,0.2604632327731801,0.8574318645551259,0.185194463805183,0.5541669409680574,0.12189340666525815,0.9476989227777144,0.10414560161779567,0.5690478232877481
Applied Science University - Bahrain,Bahrain,2026,0.3661061005403202,0.787117243399587,0.49046275962485625,0.2168733943951861,0.2078659291288711,0.8008332715878621,0.5106167846309403,0.13214969130388293
City University of New York,United States of America,2026,0.5359468933458044,0.15531559133020847,0.19442348743997237,0.5447008277457549,0.3689364756556798,0.07377293686473198,0.13346814964610712,0.5319638443768556
International Islamic University Malaysia (IIUM),Malaysia,2026,0.45713190115916247,0.5123216029451324,0.2350457800797625,0.3823451035568192,0.3049718204655651,0.49428217307058375,0.16986855409504545,0.3281268129128068
Universidad de ConcepciÂ¨Â®n,Chile,2026,0.4469523988108111,0.1698271665252249,0.27536922226598104,0.5736035713189755,0.275625205526801,0.07308015791542369,0.1931243680485338,0.5002681005425189
University of Plymouth,United Kingdom,2026,0.2425920614868563,0.5768601795643934,0.24538651560161837,0.6735184069648117,0.12077258520840439,0.6094306695086136,0.1445904954499494,0.6014802555006038
Christian-Albrechts-Universit?t zu Kiel,Germany,2026,0.2993524698048499,0.2871354190759484,0.5962893587171142,0.6899842878833894,0.19620315171862632,0.27231574649620593,0.5621840242669363,0.5896226274721103
Dongguk University,Republic of Korea,2026,0.24278877894248183,0.42706210700395514,0.7733359222256818,0.5320536454253629,0.10482220693362655,0.37615486666619136,0.7603640040444893,0.41215050348059085
Saint Joseph University of Beirut (USJ),Lebanon,2026,0.4360255240300297,0.6532263643492181,0.554952951902664,0.2663713536835874,0.2920379020693039,0.6592310457615509,0.6188068756319514,0.233284747926941
Zhengzhou University,China (Mainland),2026,0.24163975809532057,0.1795685208867819,0.18687810074258968,0.8115805734201508,0.12043993844235859,0.09651541169508776,0.05965621840242663,0.61972746358545
Umm Al-Qura University,Saudi Arabia,2026,0.2704868499475148,0.5801363265502602,0.6080316070944712,0.49830558885073767,0.15052260968817202,0.6095909488154644,0.608695652173913,0.3854836693080326
University of New Brunswick,Canada,2026,0.2798716635032081,0.637628804170137,0.278230056319255,0.5729429496492661,0.14780468650319928,0.6588797937019238,0.21334681496461066,0.5217191401646442
Diponegoro University,Indonesia,2026,0.5273516308585624,0.33681241648958904,0.30845160286846984,0.3443818631825401,0.3401547669045889,0.2507053097799518,0.29726996966632957,0.30280625061780075
Oregon State University,United States of America,2026,0.3108706865432386,0.19544431288224334,0.29873936222280756,0.758877836951161,0.18621418100589018,0.1357157179553824,0.19514661274014147,0.6391474436936078
Universidad del Pais Vasco,Spain,2026,0.34191925150692365,0.11037697700713907,0.4572359040452012,0.7141272500376832,0.2218215414443406,0.03716316146509941,0.3771486349848331,0.5759735310404387
Yeshiva University,United States of America,2026,0.1425538785636675,0.38225489565335974,0.6651586837943774,0.6361490992335723,0.02377635469642476,0.3113043672077321,0.6228513650151669,0.40320822902544046
Istanbul University,TÂ¨Â¹rkiye,2026,0.6645926665731454,0.20822962954354923,0.07383884756602373,0.38917203134855344,0.5095432457415416,0.13200094057381725,0.03437815975733062,0.3858162229649577
Kazakh National Pedagogical University Abai,Kazakhstan,2026,0.4317827591990391,0.4118605531784344,0.6691612135888255,0.2677005386888223,0.2598635683792637,0.3279226091983639,0.7087967644084935,0.15219438353508652
Missouri University of Science and Technology,United States of America,2026,0.181954400308255,0.35201920157393835,0.20723390060744457,0.7474660810181539,0.06043914829181637,0.29084449089814784,0.07583417593528813,0.5340049930194295
National Chung Hsing University,Taiwan,2026,0.4905275890715765,0.22646687177247488,0.32627196929222774,0.4573783820388907,0.3257558853731673,0.12269516250535926,0.2861476238624873,0.3820930145994374
Universidade de Santiago de Compostela,Spain,2026,0.3641760832384993,0.15018689781475625,0.28051716777325947,0.6884912503455823,0.21786353646181947,0.06621931547748029,0.1658240647118301,0.569471051252623
University of Crete,Greece,2026,0.25623899715741594,0.1425808225549319,0.17822158575663907,0.7787223318173804,0.11895132816512001,0.040470921448203995,0.028311425682507545,0.5708365507444764
University of South Carolina,United States of America,2026,0.3488617074714884,0.3235648648652475,0.20667870117608683,0.6711736230618652,0.20904245369247162,0.28391393155504124,0.1253791708796764,0.5901962832872598
Tallinn University of Technology,Estonia,2026,0.38665599496717257,0.3935209214656928,0.3600700746035366,0.5718924207780205,0.2718932455832616,0.3875751942653038,0.32760364004044484,0.500992664378445
Universit?t des Saarlandes,Germany,2026,0.3080081060258258,0.37395022562255154,0.9328240073147012,0.4958304144182155,0.20615703425180784,0.34892335609020353,0.9625884732052579,0.38765198042791565
University of Portsmouth,United Kingdom,2026,0.23187625624030903,0.7764803294896455,0.2078126267749862,0.6116528901868343,0.10611113586675296,0.8548920861178859,0.11021233569261875,0.585487795113462
"Lincoln University College, Malaysia",Malaysia,2026,0.2617954561365225,0.9534171077923426,0.8750022053497308,0.14971356248945397,0.12007792881222058,1.0,0.9555106167846308,0.05818302241389274
Southern Cross University,Australia,2026,0.15809430335668861,0.7150139300996211,0.1471666915886869,0.706818838796156,0.03496127901694482,0.7672106566311473,0.028311425682507545,0.6136020323357305
Universidad de Zaragoza,Spain,2026,0.29752477199021615,0.12864129142411096,0.6126484227959255,0.7221201148009149,0.1652754332741102,0.05439055486003173,0.5409504550050556,0.5990980024138194
"University of Chemistry and Technology, Prague",Czechia,2026,0.20626675257260121,0.6121892787310871,0.966614720050203,0.42786295541562014,0.07948739166385214,0.6031078868764171,0.9949443882709806,0.31695186499123373
University of Fribourg,Switzerland,2026,0.3383324085210873,0.6922225240846699,0.1824390156409849,0.5461590010323594,0.21711207794170012,0.7485781936079793,0.13144590495449945,0.5251668877031359
Abo Akademi University,Finland,2026,0.2041895333607647,0.5139184402064775,0.30511876998369164,0.6734669494136508,0.08434412248641747,0.5125006224488837,0.21233569261880686,0.5302339169318293
Inha University,Republic of Korea,2026,0.31642917055349934,0.30026640292351603,0.747257629852213,0.5079954434017916,0.16367683132609187,0.21054942770864538,0.744186046511628,0.39378256550025836
Libera Universita' di Bolzano,Italy,2026,0.14634178732054623,0.595355465009133,0.3022826197044391,0.6729324040439923,0.029578765258304707,0.6056378247453299,0.19716885743174922,0.50172739398921
Manchester Metropolitan University,United Kingdom,2026,0.3030964759068547,0.5819950484067569,0.2035160495765815,0.6436764731054996,0.16413469240799963,0.6181119699130511,0.10414560161779567,0.6317727094972996
University of Manitoba,Canada,2026,0.3571870176067249,0.6441519540079242,0.3417175356545122,0.5204614891932554,0.24831206808607378,0.6975979643638093,0.31041456016177954,0.5042796313918768
King Faisal University,Saudi Arabia,2026,0.36895052349760266,0.5254012107618545,0.2751930348511009,0.4964798237148282,0.21517518613149608,0.5269248319072668,0.23660262891809905,0.4337606265488246
"University of Tromso, The Arctic University of Norway",Norway,2026,0.20066669384410926,0.4221849430729731,0.8179294759987986,0.629585211682952,0.09039208454040389,0.4236232126596717,0.8230535894843277,0.49315475148924404
MGIMO University,Russian Federation,2026,0.5323049252357891,0.4404339851841606,0.8807153526861016,0.13991552844383998,0.38586450528245925,0.365869173404187,1.0,0.09589146157301369
Paris Lodron University of Salzburg,Austria,2026,0.2489211121823432,0.8899017179152912,0.41663324477179986,0.4688234100052505,0.12311187192171881,0.9822457080523848,0.38018200202224467,0.45457386401445804
Universidad de la RepÂ¨Â²blica (UdelaR),Uruguay,2026,0.643768894218883,0.14802618707933973,0.19938227861334368,0.411075269661853,0.5004769975261409,0.06267737381246269,0.17290192113245698,0.3721282091587035
University of Brescia,Italy,2026,0.18379606017952005,0.1403965917536945,0.2323499831671608,0.8926299385753225,0.05771406655220574,0.04396267840091985,0.07684529828109193,0.6917495736521825
China University of Mining and Technology,China (Mainland),2026,0.1755529286412605,0.20465605397371833,0.3578354741951015,0.8263488515836083,0.0712793701303694,0.12913403709084195,0.24671385237613747,0.5991602127045579
De La Salle University,Philippines,2026,0.6935167924848203,0.1623359758244752,0.10834055431623073,0.2814255042164452,0.4948675553470378,0.0214063486704246,0.08594539939332654,0.26380691665348494
Konkuk University,Republic of Korea,2026,0.24667372267270138,0.3537283503138777,0.6528114612520126,0.6194217920031048,0.11175754986826991,0.2994644658004624,0.608695652173913,0.5012612600750825
UniversitÂ¨Â¦ de Lille,France,2026,0.29473556390834493,0.26825638884951436,0.19698652333454145,0.730145057131813,0.15442075344910727,0.22488026398883257,0.05055611729019208,0.5977432475306115
"University of Agriculture, Faisalabad",Pakistan,2026,0.1888261861317383,0.10558685024732788,0.17669755473312904,0.905357543221577,0.062127359073676565,0.008291004422329915,0.011122345803842236,0.6890909719700953
University of South Florida,United States of America,2026,0.29598700810676865,0.31994536377829713,0.24979223771672707,0.7143556502920634,0.1523535401712008,0.2770935281962114,0.12841253791708793,0.6285775494276833
Bar-Ilan University,Israel,2026,0.30648751485845843,0.328380479569124,0.18067281121652698,0.6658949120750363,0.17898859061536118,0.2776664055280546,0.09403437815975725,0.5121028916206525
Ca' Foscari University of Venice,Italy,2026,0.3725699348422226,0.34487157384525424,0.18859013487733045,0.620093119997668,0.21289477426447057,0.2998840191453771,0.09100101112234578,0.5571956780601485
"Kingston University, London",United Kingdom,2026,0.3464702797911713,0.8189088537256686,0.14002972190713317,0.40080527717529113,0.18759161502723032,0.8683308202194334,0.06167846309403432,0.387994011067475
Memorial University of Newfoundland,Canada,2026,0.2378258197366884,0.543587987164308,0.26277394286952316,0.662206232210118,0.11061224268694139,0.5521867869262163,0.1476238624873609,0.5750422395869209
COMSATS University Islamabad,Pakistan,2026,0.3387003737175229,0.10257069979238972,0.27334376102247804,0.7453421459068171,0.18288573843486503,0.004616645656635642,0.16076845298281087,0.6345718602182299
Indian Institute of Technology Hyderabad (IITH),India,2026,0.23489144538791173,0.1463758071912971,0.30949121782954553,0.7084853720836121,0.0857104954353777,0.005719232317670486,0.1931243680485338,0.4690907982271674
University of Mumbai,India,2026,0.5849919388363799,0.14649022097286865,0.07491001457668847,0.4722990158405249,0.43873391323719557,0.02659728727877911,0.03640040444893831,0.4032224302968053
University of Oklahoma,United States of America,2026,0.3462441690017141,0.23620357584945254,0.2725711031001405,0.6915700428923848,0.2117510798903054,0.175262469085631,0.18907987866531847,0.589200227658405
Birla Institute of Technology and Science,India,2026,0.5016598138659257,0.14285571960342255,0.1777009647203327,0.5423994434357159,0.3394412809313818,0.024530111683917857,0.1142568250758341,0.4696410154600479
Chang Gung University,Taiwan,2026,0.17305805555557396,0.19367148311841406,0.78378927231795,0.6673485526095393,0.039506141059469486,0.07770098904195823,0.743174924165824,0.43684716180592953
Karl-Franzens-Universit?t Graz,Austria,2026,0.4055169188672443,0.45828237331685057,0.2429008231960115,0.521952575271663,0.26789825226915204,0.45087844089842005,0.17997977755308386,0.46616967744697785
Lehigh University,United States of America,2026,0.33367782955905884,0.5367284214550622,0.3320483475876082,0.5438670923391962,0.20272699275922554,0.5330301952003887,0.29726996966632957,0.48313295134374507
Palack? University in Olomouc,Czechia,2026,0.2927183335114873,0.3600265883439792,0.43345937148011604,0.6562361984177968,0.14882633003280032,0.33337561215804823,0.3579373104145602,0.5765345399657253
East China University of Science and Technology,China (Mainland),2026,0.22037588266515526,0.13542315448868666,0.27417770994036905,0.7801042528885462,0.0872705536046059,0.018534883911830405,0.1445904954499494,0.5459392515838873
Stevens Institute of Technology,United States of America,2026,0.21614647010991495,0.7590696997701638,0.17987004709046261,0.5250313492118768,0.07215497439904524,0.7717590214657378,0.0738119312436804,0.4246296467198842
Technische Universit?t Dortmund,Germany,2026,0.3531944603712251,0.3787568224865821,0.46491041505258857,0.5258118123615799,0.20180325216613362,0.3390767279027328,0.4206268958543984,0.4453532092187598
Beirut Arab University,Lebanon,2026,0.4277627756497833,0.7453071240583912,0.28333541152484226,0.2926812237107315,0.2743456591760574,0.7694144347965841,0.28008088978766427,0.2672445205151627
Jadavpur University,India,2026,0.31137580488115785,0.14585097261305313,0.24713669988785247,0.7082839205383967,0.1612015026673077,0.03305249216812207,0.12740141557128407,0.5387811683889204
American University in Dubai,United Arab Emirates,2026,0.48399251888566275,0.9581991587029527,0.23076392490912886,0.09112811544334715,0.3126286360549186,1.0,0.2537917087967644,0.10733538063413005
University of Haifa,Israel,2026,0.32484247003355765,0.18790741347504586,0.2550209955427339,0.7335349802832507,0.18463991350426895,0.11065591740551554,0.14863498483316478,0.6147952701987875
HUFS - Hankuk (Korea) University of Foreign Studies,Republic of Korea,2026,0.304679473339853,0.5977899262671348,0.8247481920026711,0.3112474751662026,0.13498129580395918,0.5552589700707748,0.8503538928210314,0.23046624718091988
Nanjing University of Aeronautics and Astronautics,China (Mainland),2026,0.1722756690511586,0.1779326934086544,0.37694119352014904,0.7796993074179165,0.04032360950098662,0.0706268718083538,0.255813953488372,0.5351109687919021
Ritsumeikan University,Japan,2026,0.4977864772725962,0.3537368508695561,0.15497514960372544,0.3991083127613899,0.28436992673370126,0.25948558445235975,0.09302325581395343,0.37866028761887727
University of Brawijaya,Indonesia,2026,0.5698724692270142,0.2899360090287943,0.21860551499391373,0.3173633161265004,0.36449203964838717,0.17681946754416222,0.19514661274014147,0.2810930712980891
Comenius University Bratislava,Slovakia,2026,0.506498675806294,0.2813210882848554,0.5837421115511968,0.44102409510434826,0.38907343883141887,0.2359591056247488,0.608695652173913,0.407665426629977
Ton Duc Thang University,Viet Nam,2026,0.18748060415426948,0.11974312709248189,0.22920092100101866,0.9007253240417018,0.06670041457914543,0.03711437190943064,0.07583417593528813,0.6905658057645337
China University of Petroleum,China (Mainland),2026,0.2336486715462895,0.1714016939637694,0.21939196805574426,0.7464432211221668,0.10309363784350019,0.051608298272977235,0.09706774519716878,0.5067002752181067
Cyprus University of Technology,Cyprus,2026,0.1900436559805635,0.5467234896969263,0.534158244114321,0.5971822681062041,0.06203457850029255,0.5397377136514034,0.48736097067745193,0.4552049196207025
Baku State University,Azerbaijan,2026,0.4909752092406268,0.2032043642809804,0.8615977262962938,0.32312590697533977,0.34445502295220326,0.09101984198928326,0.9393326592517696,0.22729263953348858
Tomsk Polytechnic University,Russian Federation,2026,0.20273985599303038,0.5425631429291385,0.9576291040922636,0.48805102685865354,0.06814340817282767,0.5299162187465689,0.9595551061678462,0.3928932054786326
UniversitÂ¨Â¦ C?te dÂ¡Â¯Azur,France,2026,0.27109959726403204,0.4442079071321449,0.21074685435977855,0.6939229308659818,0.12752358684166284,0.43487909594527696,0.08088978766430735,0.614978882067137
Universidade Federal do Rio Grande Do Sul,Brazil,2026,0.4001604379381534,0.11200906143543875,0.29656055791256075,0.6620369423743161,0.2488285823249197,0.020418062537080284,0.19110212335692614,0.5483547269079044
Universit?t Regensburg,Germany,2026,0.2913931123085321,0.31572691533691694,0.7663724560633972,0.5560653827487695,0.16956472781261103,0.2729438302835262,0.7704752275025277,0.41777587267666544
"Vellore Institute of Technology (VIT), Vellore, India",India,2026,0.34780545344290864,0.13552620805986937,0.22665497746142643,0.7241734640689249,0.18935564177916242,0.04152611371020308,0.10616784630940339,0.6142647695693011
Rensselaer Polytechnic Institute,United States of America,2026,0.36053896863622853,0.3173975924145548,0.3380830849708896,0.5285107713915438,0.21664927276676493,0.22892373691170426,0.2790697674418604,0.3908323849668873
Symbiosis International (Deemed University),India,2026,0.5816856099997423,0.3164893773717127,0.25677336550491975,0.25914012320520474,0.34970978146187975,0.18684172176144648,0.2568250758341759,0.2654174345198673
Ankara ?niversitesi,TÂ¨Â¹rkiye,2026,0.5637734665113385,0.14753651836118648,0.1816499098398779,0.5062016275501137,0.39757147437801515,0.0541605586480176,0.11830131445904951,0.48020505770836874
